aes-ecb-128;Round Number; Encryption Duration; Decryption Duration
;740;6491;14821
;741;6491;14816
;742;6491;14824
;743;6492;14838
;744;6492;14834
;745;6491;14831
;746;6492;14837
;747;6491;14815
;748;6491;14825
;749;6491;14815
;750;6491;14824
;751;6491;14832
;752;6491;14827
;753;6491;14829
;754;6491;14825
;755;6491;14821
;756;6491;14829
;757;6491;14829
;758;6492;14826
;759;6491;14837
;760;6491;14833
;761;6492;14832
;762;6491;14826
;763;6490;14820
;764;6492;14820
;765;6491;14833
;766;6491;14833
;767;6491;14834
;768;6492;14827
;769;6492;14829
;770;6491;14832
;771;6491;14839
;772;6491;14814
;773;6492;14817
;774;6490;14818
;775;6492;14829
;776;6492;14819
;777;6491;14845
;778;6491;14846
;779;6491;14847
;780;6491;14815
;781;6491;14826
;782;6492;14834
;783;6491;14806
;784;6491;14813
;785;6491;14810
;786;6491;14830
;787;6491;14821
;788;6492;14821
;789;6491;14838
;790;6491;14821
;791;6491;14834
;792;6492;14823
;793;6491;14828
;794;6491;14823
;795;6491;14821
;796;6491;14818
;797;6491;14829
;798;6491;14845
;799;6491;14837
;800;6491;14816
;801;6492;14839
;802;6491;14821
;803;6492;14825
;804;6491;14807
;805;6491;14821
;806;6491;14832
;807;6491;14829
;808;6492;14820
;809;6491;14832
;810;6491;14821
;811;6491;14828
;812;6491;14827
;813;6491;14830
;814;6491;14821
;815;6491;14831
;816;6490;14818
;817;6491;14830
;818;6491;14818
;819;6492;14820
;820;6491;14826
;821;6491;14827
;822;6491;14826
;823;6492;14820
;824;6491;14827
;825;6492;14823
;826;6491;14812
;827;6491;14826
;828;6491;14828
;829;6491;14823
;830;6492;14818
;831;6491;14829
;832;6491;14817
;833;6492;14818
;834;6492;14837
;835;6492;14818
;836;6491;14836
;837;6491;14828
;838;6491;14826
;839;6491;14820
;840;6491;14829
;841;6491;14815
;842;6491;14816
;843;6492;14826
;844;6491;14824
;845;6491;14829
;846;6491;14826
;847;6492;14834
;848;6492;14829
;849;6492;14827
;850;6492;14821
;851;6491;14816
;852;6491;14827
;853;6490;14822
;854;6491;14818
;855;6491;14839
;856;6491;14834
;857;6491;14828
;858;6492;14819
;859;6491;14825
;860;6491;14834
;861;6491;14823
;862;6491;14810
;863;6491;14831
;864;6491;14820
;865;6491;14833
;866;6491;14820
;867;6492;14823
;868;6491;14835
;869;6491;14827
;870;6491;14823
;871;6491;14817
;872;6492;14813
;873;6492;14819
;874;6491;14826
;875;6491;14826
;876;6492;14821
;877;6491;14813
;878;6491;14837
;879;6491;14826
;880;6492;14826
;881;6491;14820
;882;6490;14826
;883;6491;14834
;884;6491;14824
;885;6492;14818
;886;6491;14831
;887;6492;14826
;888;6491;14839
;889;6492;14832
;890;6491;14834
;891;6491;14819
;892;6491;14831
;893;6491;14832
;894;6492;14826
;895;6491;14810
;896;6491;14831
;897;6491;14814
;898;6491;14824
;899;6491;14815
;900;6492;14831
;901;6491;14834
;902;6491;14815
;903;6492;14825
;904;6491;14831
;905;6491;14822
;906;6492;14823
;907;6491;14831
;908;6491;14830
;909;6492;14831
;910;6491;14819
;911;6491;14821
;912;6491;14823
;913;6491;14828
;914;6491;14819
;915;6491;14824
;916;6491;14815
;917;6490;14821
;918;6491;14831
;919;6492;14831
;920;6491;14835
;921;6491;14834
;922;6492;14827
;923;6491;14834
;924;6491;14831
;925;6491;14828
;926;6491;14832
;927;6490;14833
;928;6492;14821
;929;6492;14832
;930;6491;14834
;931;6491;14834
;932;6491;14819
;933;6492;14821
;934;6491;14817
;935;6492;14830
;936;6491;14824
;937;6490;14825
;938;6492;14823
;939;6491;14826
;940;6491;14826
;941;6492;14837
;942;6492;14822
;943;6490;14816
;944;6491;14824
;945;6491;14837
;946;6491;14822
;947;6491;14832
;948;6491;14826
;949;6491;14821
;950;6492;14824
;951;6491;14815
;952;6492;14813
;953;6491;14827
;954;6491;14824
;955;6491;14823
;956;6491;14820
;957;6492;14829
;958;6491;14823
;959;6491;14816
;960;6492;14822
;961;6491;14828
;962;6492;14831
;963;6491;14818
;964;6490;14827
;965;6491;14818
;966;6492;14825
;967;6490;14828
;968;6491;14826
;969;6491;14818
;970;6491;14831
;971;6492;14816
;972;6491;14824
;973;6491;14826
;974;6491;14834
;975;6490;14819
;976;6492;14816
;977;6491;14832
;978;6492;14837
;979;6491;14818
;980;6491;14813
;981;6491;14832
;982;6491;14842
;983;6492;14818
;984;6490;14822
;985;6491;14829
;986;6491;14820
;987;6491;14817
;988;6492;14837
;989;6491;14818
;990;6491;14828
;991;6491;14826
;992;6491;14837
;993;6490;14831
;994;6491;14826
;995;6492;14833
;996;6491;14831
;997;6491;14832
;998;6492;14830
;999;6491;14830
;1000;6491;14824
